DIGIKEY,311-27.0KCRCT-ND,1,1,remote+pwr+ftdi+gim+lcd+IMU.sch,quadparts_prebuilt:RESISTOR_:SMD-2012-0805-27K,remote+pwr+ftdi+gim+lcd+IMU.sch-R5
DIGIKEY,CRS08QMCT-ND,2,2,remote+pwr+ftdi+gim+lcd+IMU.sch,quadparts_prebuilt:DIODE-SCHOTTKY_:SMD-SOD123-360MV,remote+pwr+ftdi+gim+lcd+IMU.sch-D2_D3
DIGIKEY,PEC12R-4217F-S0024-ND,1,1,remote+pwr+ftdi+gim+lcd+IMU.sch,RemoteParts:ROTARY-ENCODER-W/BUTTON:-BOURNS-PEC12R-4217F,remote+pwr+ftdi+gim+lcd+IMU.sch-E1
DIGIKEY,609-3327-ND,2,2,remote+pwr+ftdi+gim+lcd+IMU.sch,RemoteParts:FRSKY-GIMBAL:-2X-SERVO,remote+pwr+ftdi+gim+lcd+IMU.sch-J8_J7
DIGIKEY,952-1922-ND,1,1,remote+pwr+ftdi+gim+lcd+IMU.sch,quadparts_prebuilt:AVR_SPI_PRG_6:-SMD,remote+pwr+ftdi+gim+lcd+IMU.sch-J4
DIGIKEY,MCP73831T-2ACI/OTCT-ND,1,1,remote+pwr+ftdi+gim+lcd+IMU.sch,RemoteParts:MCP73831/2:,remote+pwr+ftdi+gim+lcd+IMU.sch-U2
DIGIKEY,160-1172-1-ND,4,4,remote+pwr+ftdi+gim+lcd+IMU.sch,RemoteParts:LED-2X:-GREEN/RED,remote+pwr+ftdi+gim+lcd+IMU.sch-D6_D4_D5_D1
DIGIKEY,311-1.20KARCT-ND,1,1,remote+pwr+ftdi+gim+lcd+IMU.sch,quadparts_prebuilt:RESISTOR_:SMD-2012-0805-1.2K,remote+pwr+ftdi+gim+lcd+IMU.sch-R8
DIGIKEY,497-14946-1-ND,1,1,remote+pwr+ftdi+gim+lcd+IMU.sch,IMUs:LSM9DS1:-MEDIUM,remote+pwr+ftdi+gim+lcd+IMU.sch-U6
DIGIKEY,1608-1458-1-ND ,1,1,remote+pwr+ftdi+gim+lcd+IMU.sch,quadparts_prebuilt:CAPACITOR-NP_:SMD-2012-0805_CERAMIC-0.01UF,remote+pwr+ftdi+gim+lcd+IMU.sch-C18
DIGIKEY,952-1842-ND,1,1,remote+pwr+ftdi+gim+lcd+IMU.sch,RemoteParts:SPARKFUN_SERLCD_SERIAL_REDUCED:,remote+pwr+ftdi+gim+lcd+IMU.sch-L1
DIGIKEY,401-1999-1-ND,2,2,remote+pwr+ftdi+gim+lcd+IMU.sch,RemoteParts:POWER-SWITCH-MFS201N-9-Z:JS102011SAQN,remote+pwr+ftdi+gim+lcd+IMU.sch-S2_S1
